Order_ID,Order_Date,Shipment_ID,Shipment_Date,Tax_Calculated_Date (UTC),Posted_Date,Marketplace,Merchant_ID,Fulfillment,ASIN,SKU,Transaction_Type,Tax_Collection_Model,Tax_Collection_Responsible_Party,Product_Tax_Code,Quantity,Currency,Buyer_Exemption_Code,Buyer_Exemption_Domain,Buyer_Exemption_Certificate_Id,Display_Price,Display_Price_Tax_Inclusive,TaxExclusive_Selling_Price,Total_Tax,Total_Tax_Collected_By_Amazon,Financial_Component,Ship_From_City,Ship_From_State,Ship_From_Country,Ship_From_Postal_Code,Ship_From_Tax_Location_Code,Ship_To_City,Ship_To_State,Ship_To_Country,Ship_To_Postal_Code,Ship_To_Location_Code,Taxed_Location_Code,Tax_Address_Role,Jurisdiction_Level,Jurisdiction_Name,Display_Promo_Amount,Display_Promo_Tax_Inclusive,isPromoApplied,postPromoTaxableBasis,prePromoTaxableBasis,Promo_Amount_Basis,Promo_ID_Domain,promoAmountTax,Promotion_Identifier,Promo_Rule_Reason_Code,Promo_Tax_Price_Type,Tax_Amount,Tax_Amount_Collected_By_Amazon,Taxed_Jurisdiction_Tax_Rate,Tax_Category,Tax_Type,Tax_Calculation_Reason_Code,NonTaxable_Amount,Taxable_Amount
114-1135247-2618616,2024-08-23+00:00,D7Jbhxc01,2024-08-23+00:00,2024-08-23+04:15:32,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,MFN,B00AY267UG,693554600019,SHIPMENT,Standard,Seller,A_GEN_TAX,1.0,USD,,,,19.95,0.0,19.95,,,OUR_PRICE,MERIDEN,CT,US,6450,70090230.0,GLADSTONE,OR,US,97027-1429,380050210.0,380050210.0,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,0.0,,0.0,Tax,,ZeroRated,19.95,0.0
114-1135247-2618616,2024-08-23+00:00,D7Jbhxc01,2024-08-23+00:00,2024-08-23+04:15:32,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,MFN,B00AY267UG,693554600019,SHIPMENT,Standard,Seller,A_GEN_TAX,1.0,USD,,,,19.95,0.0,19.95,,,OUR_PRICE,MERIDEN,CT,US,6450,70090230.0,GLADSTONE,OR,US,97027-1429,380050210.0,380050210.0,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,0.0,,0.0,Tax,,ZeroRated,19.95,0.0
114-1135247-2618616,2024-08-23+00:00,D7Jbhxc01,2024-08-23+00:00,2024-08-23+04:15:32,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,MFN,B00AY267UG,693554600019,SHIPMENT,Standard,Seller,A_GEN_TAX,1.0,USD,,,,19.95,0.0,19.95,,,OUR_PRICE,MERIDEN,CT,US,6450,70090230.0,GLADSTONE,OR,US,97027-1429,380050210.0,380050210.0,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,0.0,,0.0,Tax,,ZeroRated,19.95,0.0
114-1837501-0353843,2024-08-16+00:00,GsK78k4pd,2024-08-23+00:00,2024-08-22+22:52:22,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,0.0,7.37,OUR_PRICE,LITTLE ROCK,AR,US,72206-5039,41190000.0,LIVERMORE,CA,US,94551-3957,50011820.0,50011820.0,ShipTo,State,CA,,,,,,,,,,,,,4.31,0.06,Tax,Sales and Use Tax,Taxable,0.0,71.95
114-1837501-0353843,2024-08-16+00:00,GsK78k4pd,2024-08-23+00:00,2024-08-22+22:52:22,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,LITTLE ROCK,AR,US,72206-5039,41190000.0,LIVERMORE,CA,US,94551-3957,50011820.0,50011820.0,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,71.95,0.0
114-1837501-0353843,2024-08-16+00:00,GsK78k4pd,2024-08-23+00:00,2024-08-22+22:52:22,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,LITTLE ROCK,AR,US,72206-5039,41190000.0,LIVERMORE,CA,US,94551-3957,50011820.0,50011820.0,ShipTo,County,ALAMEDA,,,,,,,,,,,,,0.9,0.0125,Tax,Local Sales and Use Tax,Taxable,0.0,71.95
114-1837501-0353843,2024-08-16+00:00,GsK78k4pd,2024-08-23+00:00,2024-08-22+22:52:22,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,LITTLE ROCK,AR,US,72206-5039,41190000.0,LIVERMORE,CA,US,94551-3957,50011820.0,50011820.0,ShipTo,District,BAY AREA RAPID TRANSIT DISTRICT (BART),,,,,,,,,,,,,0.36,0.005,Tax,Local Sales and Use Tax,Taxable,0.0,71.95
114-1837501-0353843,2024-08-16+00:00,GsK78k4pd,2024-08-23+00:00,2024-08-22+22:52:22,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,LITTLE ROCK,AR,US,72206-5039,41190000.0,LIVERMORE,CA,US,94551-3957,50011820.0,50011820.0,ShipTo,District,ESSENTIAL HEALTH CARE SERVICES (ACHC),,,,,,,,,,,,,0.36,0.005,Tax,Local Sales and Use Tax,Taxable,0.0,71.95
114-1837501-0353843,2024-08-16+00:00,GsK78k4pd,2024-08-23+00:00,2024-08-22+22:52:22,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,LITTLE ROCK,AR,US,72206-5039,41190000.0,LIVERMORE,CA,US,94551-3957,50011820.0,50011820.0,ShipTo,District,TRANSACTIONS AND USE TAX (ACTU),,,,,,,,,,,,,0.36,0.005,Tax,Local Sales and Use Tax,Taxable,0.0,71.95
114-1837501-0353843,2024-08-16+00:00,GsK78k4pd,2024-08-23+00:00,2024-08-22+22:52:22,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,LITTLE ROCK,AR,US,72206-5039,41190000.0,LIVERMORE,CA,US,94551-3957,50011820.0,50011820.0,ShipTo,District,TRANSIT DISTRICT (ACCT),,,,,,,,,,,,,0.36,0.005,Tax,Local Sales and Use Tax,Taxable,0.0,71.95
114-1837501-0353843,2024-08-16+00:00,GsK78k4pd,2024-08-23+00:00,2024-08-22+22:52:22,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,LITTLE ROCK,AR,US,72206-5039,41190000.0,LIVERMORE,CA,US,94551-3957,50011820.0,50011820.0,ShipTo,District,TRANSPORTATION COMMISSION 2022 (ACTT),,,,,,,,,,,,,0.36,0.005,Tax,Local Sales and Use Tax,Taxable,0.0,71.95
114-1837501-0353843,2024-08-16+00:00,GsK78k4pd,2024-08-23+00:00,2024-08-22+22:52:22,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,LITTLE ROCK,AR,US,72206-5039,41190000.0,LIVERMORE,CA,US,94551-3957,50011820.0,50011820.0,ShipTo,District,TRANSPORTATION IMPROVEMENT AUTHORITY (ACTC),,,,,,,,,,,,,0.36,0.005,Tax,Local Sales and Use Tax,Taxable,0.0,71.95
111-4104219-8550650,2024-08-09+00:00,Gvhps957d,2024-08-23+00:00,2024-08-23+04:34:52,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,0.0,6.66,OUR_PRICE,MOUNT JULIET,TN,US,37122-1413,431891240.0,CHUCKEY,TN,US,37641-4260,430590000.0,430590000.0,ShipTo,State,TN,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,4.78,0.07,Tax,Sales and Use Tax,Taxable,0.0,68.35
111-4104219-8550650,2024-08-09+00:00,Gvhps957d,2024-08-23+00:00,2024-08-23+04:34:52,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,MOUNT JULIET,TN,US,37122-1413,431891240.0,CHUCKEY,TN,US,37641-4260,430590000.0,430590000.0,ShipTo,State,TN,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,State Single Article Tax,NonTaxable,68.35,0.0
111-4104219-8550650,2024-08-09+00:00,Gvhps957d,2024-08-23+00:00,2024-08-23+04:34:52,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,MOUNT JULIET,TN,US,37122-1413,431891240.0,CHUCKEY,TN,US,37641-4260,430590000.0,430590000.0,ShipTo,City,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
111-4104219-8550650,2024-08-09+00:00,Gvhps957d,2024-08-23+00:00,2024-08-23+04:34:52,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,MOUNT JULIET,TN,US,37122-1413,431891240.0,CHUCKEY,TN,US,37641-4260,430590000.0,430590000.0,ShipTo,County,GREENE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,1.88,0.0275,Tax,Local Sales and Use Tax,Taxable,0.0,68.35
111-4104219-8550650,2024-08-09+00:00,Gvhps957d,2024-08-23+00:00,2024-08-23+04:34:52,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B004TLT1M4,9G-G0I5-R3KO,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,71.95,0.0,71.95,,,OUR_PRICE,MOUNT JULIET,TN,US,37122-1413,431891240.0,CHUCKEY,TN,US,37641-4260,430590000.0,430590000.0,ShipTo,District,NOT APPLICABLE,,,Y,0.0,0.0,-3.6,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,68.35,0.0
114-8187437-5410611,2024-08-22+00:00,G7LwNNR76,2024-08-23+00:00,2024-08-23+01:55:24,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,0.0,4.09,OUR_PRICE,CANTON,MS,US,39046-2100,250890090.0,HENDERSONVILLE,TN,US,37075-6733,431651210.0,431651210.0,ShipTo,State,TN,,,,,,,,,,,,,2.94,0.07,Tax,Sales and Use Tax,Taxable,0.0,41.95
114-8187437-5410611,2024-08-22+00:00,G7LwNNR76,2024-08-23+00:00,2024-08-23+01:55:24,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,CANTON,MS,US,39046-2100,250890090.0,HENDERSONVILLE,TN,US,37075-6733,431651210.0,431651210.0,ShipTo,State,TN,,,,,,,,,,,,,0.0,0.0,Tax,State Single Article Tax,NonTaxable,41.95,0.0
114-8187437-5410611,2024-08-22+00:00,G7LwNNR76,2024-08-23+00:00,2024-08-23+01:55:24,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,CANTON,MS,US,39046-2100,250890090.0,HENDERSONVILLE,TN,US,37075-6733,431651210.0,431651210.0,ShipTo,City,HENDERSONVILLE,,,,,,,,,,,,,0.21,0.005,Tax,Local Sales and Use Tax,Taxable,0.0,41.95
114-8187437-5410611,2024-08-22+00:00,G7LwNNR76,2024-08-23+00:00,2024-08-23+01:55:24,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,CANTON,MS,US,39046-2100,250890090.0,HENDERSONVILLE,TN,US,37075-6733,431651210.0,431651210.0,ShipTo,County,SUMNER,,,,,,,,,,,,,0.94,0.0225,Tax,Local Sales and Use Tax,Taxable,0.0,41.95
114-8187437-5410611,2024-08-22+00:00,G7LwNNR76,2024-08-23+00:00,2024-08-23+01:55:24,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,CANTON,MS,US,39046-2100,250890090.0,HENDERSONVILLE,TN,US,37075-6733,431651210.0,431651210.0,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0.0,0.0,Tax,,ZeroRated,41.95,0.0
114-8187437-5410611,2024-08-22+00:00,G7LwNNR76,2024-08-23+00:00,2024-08-23+01:55:24,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,2.09,0.0,2.09,0.0,0.0,SHIPPING,CANTON,MS,US,39046-2100,250890090.0,HENDERSONVILLE,TN,US,37075-6733,431651210.0,431651210.0,ShipTo,State,TN,,,Y,0.0,0.0,-2.09,PromotionIdAndCouponCode,0.0,11567908301.0,Self Funded,ReductionInTaxableBasis,,0.0,0.07,Tax,Sales and Use Tax,Taxable,0.0,0.0
114-8187437-5410611,2024-08-22+00:00,G7LwNNR76,2024-08-23+00:00,2024-08-23+01:55:24,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,2.09,0.0,2.09,,,SHIPPING,CANTON,MS,US,39046-2100,250890090.0,HENDERSONVILLE,TN,US,37075-6733,431651210.0,431651210.0,ShipTo,State,TN,,,Y,0.0,0.0,-2.09,PromotionIdAndCouponCode,0.0,11567908301.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,State Single Article Tax,NonTaxable,0.0,0.0
114-8187437-5410611,2024-08-22+00:00,G7LwNNR76,2024-08-23+00:00,2024-08-23+01:55:24,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,2.09,0.0,2.09,,,SHIPPING,CANTON,MS,US,39046-2100,250890090.0,HENDERSONVILLE,TN,US,37075-6733,431651210.0,431651210.0,ShipTo,City,HENDERSONVILLE,,,Y,0.0,0.0,-2.09,PromotionIdAndCouponCode,0.0,11567908301.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,Local Sales and Use Tax,NonTaxable,0.0,0.0
114-8187437-5410611,2024-08-22+00:00,G7LwNNR76,2024-08-23+00:00,2024-08-23+01:55:24,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,2.09,0.0,2.09,,,SHIPPING,CANTON,MS,US,39046-2100,250890090.0,HENDERSONVILLE,TN,US,37075-6733,431651210.0,431651210.0,ShipTo,County,SUMNER,,,Y,0.0,0.0,-2.09,PromotionIdAndCouponCode,0.0,11567908301.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,Local Sales and Use Tax,NonTaxable,0.0,0.0
114-8187437-5410611,2024-08-22+00:00,G7LwNNR76,2024-08-23+00:00,2024-08-23+01:55:24,2024-08-23+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B077TT3HH9,693554602617,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,2.09,0.0,2.09,,,SHIPPING,CANTON,MS,US,39046-2100,250890090.0,HENDERSONVILLE,TN,US,37075-6733,431651210.0,431651210.0,ShipTo,District,NOT APPLICABLE,,,Y,0.0,0.0,-2.09,PromotionIdAndCouponCode,0.0,11567908301.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,NonTaxable,0.0,0.0
114-4647307-8643423,2024-08-12+00:00,GBTdFxPK6,2024-08-24+00:00,2024-08-23+11:15:49,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAK728,V8-VN3S-4YI9,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,42.95,0.0,42.95,0.0,3.37,OUR_PRICE,NAMPA,ID,US,83687,130270220.0,HOUSTON,TX,US,77068-2426,442017494.0,442017494.0,ShipTo,State,TX,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,2.55,0.0625,Tax,Sales and Use Tax,Taxable,0.0,40.8
114-4647307-8643423,2024-08-12+00:00,GBTdFxPK6,2024-08-24+00:00,2024-08-23+11:15:49,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAK728,V8-VN3S-4YI9,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,42.95,0.0,42.95,,,OUR_PRICE,NAMPA,ID,US,83687,130270220.0,HOUSTON,TX,US,77068-2426,442017494.0,442017494.0,ShipTo,City,NOT APPLICABLE,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,40.8,0.0
114-4647307-8643423,2024-08-12+00:00,GBTdFxPK6,2024-08-24+00:00,2024-08-23+11:15:49,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAK728,V8-VN3S-4YI9,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,42.95,0.0,42.95,,,OUR_PRICE,NAMPA,ID,US,83687,130270220.0,HOUSTON,TX,US,77068-2426,442017494.0,442017494.0,ShipTo,County,NOT APPLICABLE,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,40.8,0.0
114-4647307-8643423,2024-08-12+00:00,GBTdFxPK6,2024-08-24+00:00,2024-08-23+11:15:49,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAK728,V8-VN3S-4YI9,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,42.95,0.0,42.95,,,OUR_PRICE,NAMPA,ID,US,83687,130270220.0,HOUSTON,TX,US,77068-2426,442017494.0,442017494.0,ShipTo,District,HARRIS COUNTY EMERGENCY SERVICES DISTRICT NO. 16,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.41,0.01,Tax,Local Sales and Use Tax,Taxable,0.0,40.8
114-4647307-8643423,2024-08-12+00:00,GBTdFxPK6,2024-08-24+00:00,2024-08-23+11:15:49,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAK728,V8-VN3S-4YI9,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,42.95,0.0,42.95,,,OUR_PRICE,NAMPA,ID,US,83687,130270220.0,HOUSTON,TX,US,77068-2426,442017494.0,442017494.0,ShipTo,District,HOUSTON METROPOLITAN TRANSIT AUTHORITY,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.41,0.01,Tax,Local Sales and Use Tax,Taxable,0.0,40.8
113-9730067-9477035,2024-08-17+00:00,Gf9YdTz46,2024-08-24+00:00,2024-08-24+12:07:07,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAK728,V8-VN3S-4YI9,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,42.95,0.0,42.95,0.0,1.92,OUR_PRICE,MATTESON,IL,US,60443-1502,140311790.0,HONOKAA,HI,US,96727-6980,120010000.0,120010000.0,ShipTo,State,HI,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,1.71,0.041885,Tax,General Excise and Use Tax,Taxable,0.0,40.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,422800321.0,Amazon Funded Discount US,NoReductionInTaxabaleBasis,,,,,,,,
113-9730067-9477035,2024-08-17+00:00,Gf9YdTz46,2024-08-24+00:00,2024-08-24+12:07:07,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAK728,V8-VN3S-4YI9,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,42.95,0.0,42.95,,,OUR_PRICE,MATTESON,IL,US,60443-1502,140311790.0,HONOKAA,HI,US,96727-6980,120010000.0,120010000.0,ShipTo,City,NOT APPLICABLE,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,40.8,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,422800321.0,Amazon Funded Discount US,NoReductionInTaxabaleBasis,,,,,,,,
113-9730067-9477035,2024-08-17+00:00,Gf9YdTz46,2024-08-24+00:00,2024-08-24+12:07:07,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAK728,V8-VN3S-4YI9,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,42.95,0.0,42.95,,,OUR_PRICE,MATTESON,IL,US,60443-1502,140311790.0,HONOKAA,HI,US,96727-6980,120010000.0,120010000.0,ShipTo,County,HAWAII,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.21,0.005235,Tax,County Surcharge Tax,Taxable,0.0,40.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,422800321.0,Amazon Funded Discount US,NoReductionInTaxabaleBasis,,,,,,,,
113-9730067-9477035,2024-08-17+00:00,Gf9YdTz46,2024-08-24+00:00,2024-08-24+12:07:07,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B005NAK728,V8-VN3S-4YI9,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,42.95,0.0,42.95,,,OUR_PRICE,MATTESON,IL,US,60443-1502,140311790.0,HONOKAA,HI,US,96727-6980,120010000.0,120010000.0,ShipTo,District,NOT APPLICABLE,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,13313661.0,Self Funded,ReductionInTaxableBasis,,0.0,0.0,Tax,,ZeroRated,40.8,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,0.0,0.0,-2.15,PromotionIdAndCouponCode,0.0,422800321.0,Amazon Funded Discount US,NoReductionInTaxabaleBasis,,,,,,,,
113-4498901-7506639,2024-08-24+00:00,GqjsxRhH6,2024-08-24+00:00,2024-08-24+13:35:30,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B00DM9P9M0,693554602600,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,0.0,4.24,OUR_PRICE,Etna,OH,US,43018,360890000.0,STEILACOOM,WA,US,98388-3706,480531310.0,480531310.0,ShipTo,State,WA,,,,,,,,,,,,,2.73,0.065,Tax,Retail Sales and Use Tax,Taxable,0.0,41.95
113-4498901-7506639,2024-08-24+00:00,GqjsxRhH6,2024-08-24+00:00,2024-08-24+13:35:30,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B00DM9P9M0,693554602600,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,Etna,OH,US,43018,360890000.0,STEILACOOM,WA,US,98388-3706,480531310.0,480531310.0,ShipTo,City,STEILACOOM,,,,,,,,,,,,,0.67,0.016,Tax,Local Sales and Use Tax,Taxable,0.0,41.95
113-4498901-7506639,2024-08-24+00:00,GqjsxRhH6,2024-08-24+00:00,2024-08-24+13:35:30,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B00DM9P9M0,693554602600,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,Etna,OH,US,43018,360890000.0,STEILACOOM,WA,US,98388-3706,480531310.0,480531310.0,ShipTo,County,PIERCE,,,,,,,,,,,,,0.0,0.0,Tax,Local Sales and Use Tax,NonTaxable,41.95,0.0
113-4498901-7506639,2024-08-24+00:00,GqjsxRhH6,2024-08-24+00:00,2024-08-24+13:35:30,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B00DM9P9M0,693554602600,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,Etna,OH,US,43018,360890000.0,STEILACOOM,WA,US,98388-3706,480531310.0,480531310.0,ShipTo,District,PUBLIC TRANSPORTATION BENEFIT AREA,,,,,,,,,,,,,0.25,0.006,Tax,Local Sales and Use Tax,Taxable,0.0,41.95
113-4498901-7506639,2024-08-24+00:00,GqjsxRhH6,2024-08-24+00:00,2024-08-24+13:35:30,2024-08-24+00:00,Amazon.com,A315CZC3OZG9MC,AFN,B00DM9P9M0,693554602600,SHIPMENT,MarketplaceFacilitator,Amazon,,1.0,USD,,,,41.95,0.0,41.95,,,OUR_PRICE,Etna,OH,US,43018,360890000.0,STEILACOOM,WA,US,98388-3706,480531310.0,480531310.0,ShipTo,District,REGIONAL TRANSIT AUTHORITY,,,,,,,,,,,,,0.59,0.014,Tax,Local Sales and Use Tax,Taxable,0.0,41.95
